origen,destino,nombre_transportista,total_viajes,codigo,codigo_referencia,direccion,ciudad,provincia,pais,nif,telefono,telefono_movil,email,adr,completo
BURGOS,VALENCIA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
BURGOS,VALENCIA, NAVATRANS S.C.T.,2443,,,,,,,,,,,,
BURGOS,VIZCAYA,TTES. HERMANOS SANCHEZ ALCANTARA  S.L.,2140,,,,,,,,,,,,
BURGOS,VIZCAYA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
BURGOS,VIZCAYA,TRANSPORTES IRUÑA  S.A.,206,,,,,,,,,,juanjo@transportesiruna.com,,
BURGOS,VIZCAYA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
BURGOS,VIZCAYA,GONHER-EXPRESS S.L.,1909,,,,,,,,,,,,
CACERES,BARCELONA,GRUPO LOGISTICO PULIDO  S.L.,97,,,,,,,,651853488,,administracion@glpulido.com,,
CACERES,BARCELONA,CUALDE LOGISTICS  S.L.U.,568,,,,,,,,,,trafico@cualde.com,,
CACERES,BARCELONA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
CACERES,BARCELONA,ACOSTA GOMEZ ANTONIO,1409,,,,,,,,,,antonioysaratrans@hotmail.com,,
CACERES,BARCELONA,ENLAZA PLATAFORMA VALENCIA  S.L.U.,290,,,,,,,,661668572,,RECOGIDAS@PBXVALENCIACOM,,
CACERES,BARCELONA,TRANSPALOMARES LLONGO  S.L.,991,,,,,,,,625378983,,transpalomares@transpalomares.com,,
CACERES,BARCELONA,SERTRANS CATALUNYA  S.A.,483,,,,,,,,,,juanrodriguez@sertrans.es,,
CACERES,BARCELONA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
CACERES,MADRID,ACOSTA GOMEZ ANTONIO,1409,,,,,,,,,,antonioysaratrans@hotmail.com,,
CACERES,MADRID,GRUPO LOGISTICO PULIDO  S.L.,97,,,,,,,,651853488,,administracion@glpulido.com,,
CACERES,MADRID,EUSEBIA GONZALEZ DE LA NATIVIDAD,501,,,,,,,,637886233,,anjamaisuse@gmail.com,,
CACERES,VALENCIA,ACOSTA GOMEZ ANTONIO,1409,,,,,,,,,,antonioysaratrans@hotmail.com,,
CACERES,VALENCIA,HIDALGO GALLARDO BENITO,704,,,,,,,,629945645,,transhidal@gmail.com,,
CACERES,VALENCIA,SIMEON PABLO ROMERO TRINIDAD,957,,,,,,,,,,ROMEROTRINIDADSIMEON@GMAIL.COM,,
CACERES,VALENCIA,EUSEBIA GONZALEZ DE LA NATIVIDAD,501,,,,,,,,637886233,,anjamaisuse@gmail.com,,
CACERES,VALENCIA,ENLAZA PLATAFORMA VALENCIA  S.L.U.,290,,,,,,,,661668572,,RECOGIDAS@PBXVALENCIACOM,,
CACERES,VALENCIA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
CACERES,VALENCIA,MANUEL VAQUERO RETORTILLO,1490,,,,,,,,616435987,,mvaquerp63@hotmail.com,,
CACERES,VALENCIA,RIBATRANS 2010 S.L.U.,2380,,,,,,,,,,trafico@ribatrans.es,,
CACERES,VALENCIA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
CACERES,VALENCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
CACERES,VALENCIA,TRANSPORTES JOSE-ANGEL MORENO SL,1484,,,,,,,,658777411,,transportesjoseamf@gmail.com,,
CADIZ,SEVILLA,TRANS BULL & SERR SL,419,,,,,,,,666449512,,info@transportesbulnes.com,,
CADIZ,SEVILLA,EDUARDO MANUEL BULNES SERRANO,74,,,,,,,,,,info@transportesbulnes.com,,
CADIZ,SEVILLA,ANTONIO JESUS LOPEZ CARRION,763,,,,,,,,,,transporteslopcarr@gmail.com,,
CADIZ,SEVILLA,TRANSPORTES A J LOPEZ CARRION  S.L.,2226,,,,,,,,,,transporteslopcarr@gmail.com,,
CADIZ,SEVILLA,TRANPORTES ESPECIALIZADOS FERNANDEZ  SLU,2233,,,,,,,,,,,,
CADIZ,SEVILLA,TRANSPORTES MOYA LOGISTICA INTEGRAL SL,1969,,,,,,,,,,luis.m.moya.v@gmail.com,,
CADIZ,SEVILLA,JULIOTRANS-2014. S.L.,375,,,,,,,,654860170,,JULIOTRANS2014@GMAIL.COM,,
CADIZ,SEVILLA,TRANSBULL CADIZ  S.L.,1811,,,,,,,,,,comercial@transbull.com,,
CADIZ,SEVILLA,J.A. MOYA TRANSPORTES SEVILLA  S.L.,2235,,,,,,,,,,jamoyatransportessevilla@gmail.com,,
CADIZ,SEVILLA,MARIN ROIG RODRIGUEZ  EDUARDO,1720,,,,,,,,,,eduardomarin1968@gmail.com,,
CADIZ,ALMERIA,LOGISTICA Y PAQUETERÍA HORECA  S.L.,247,,,,,,,,,,trafico2@lphlogistica.com,,
CADIZ,BADAJOZ,JOSE ANTONIO MOYA VAZQUEZ,115,,,,,,,,,,joseantoniomoyavazquez@gmail.com,,
CADIZ,BADAJOZ,JULIOTRANS-2014. S.L.,375,,,,,,,,654860170,,JULIOTRANS2014@GMAIL.COM,,
CADIZ,BADAJOZ,TRANSPORTES MOYA LOGISTICA INTEGRAL SL,1969,,,,,,,,,,luis.m.moya.v@gmail.com,,
CADIZ,BADAJOZ,ALEJANDRO TOMAS IZQUIERDO TENA,1560,,,,,,,,,,amit.transportes@gmail.com,,
CADIZ,BADAJOZ,J.A. MOYA TRANSPORTES SEVILLA  S.L.,2235,,,,,,,,,,jamoyatransportessevilla@gmail.com,,
CADIZ,BADAJOZ,ZERPA MARTINEZ  JUAN CARLOS,2274,,,,,,,,,,CANIQUITRANS@GMAIL.COM,,
CADIZ,BADAJOZ,TRANSPORTES CAMDIOS  S.L.,2121,,,,,,,,,,ricardocamachodedios@gmail.com,,
CADIZ,BARCELONA,TRANSPORTES MOYA LOGISTICA INTEGRAL SL,1969,,,,,,,,,,luis.m.moya.v@gmail.com,,
CADIZ,CACERES,LOGISTICA Y PAQUETERÍA HORECA  S.L.,247,,,,,,,,,,trafico2@lphlogistica.com,,
CADIZ,CACERES,CALA RODRIGUEZ ALEJANDRO,1430,,,,,,,,629816086,,alexeverest@hotmail.com,,
CADIZ,CADIZ,TRANS BULL & SERR SL,419,,,,,,,,666449512,,info@transportesbulnes.com,,
CADIZ,CADIZ,TRANSBULL CADIZ  S.L.,1811,,,,,,,,,,comercial@transbull.com,,
CADIZ,CADIZ,ANTONIO JESUS LOPEZ CARRION,763,,,,,,,,,,transporteslopcarr@gmail.com,,
CADIZ,CADIZ,TRANSPORTES MOYA LOGISTICA INTEGRAL SL,1969,,,,,,,,,,luis.m.moya.v@gmail.com,,
CADIZ,CADIZ,JOSE ANTONIO MOYA VAZQUEZ,115,,,,,,,,,,joseantoniomoyavazquez@gmail.com,,
CADIZ,CADIZ,LOGISTICA Y PAQUETERÍA HORECA  S.L.,247,,,,,,,,,,trafico2@lphlogistica.com,,
CADIZ,CADIZ,ALEJANDRO TOMAS IZQUIERDO TENA,1560,,,,,,,,,,amit.transportes@gmail.com,,
CADIZ,CADIZ,TRANSPORTES A J LOPEZ CARRION  S.L.,2226,,,,,,,,,,transporteslopcarr@gmail.com,,
CADIZ,CADIZ,ZERPA MARTINEZ  JUAN CARLOS,2274,,,,,,,,,,CANIQUITRANS@GMAIL.COM,,
CADIZ,CADIZ,EDUARDO MANUEL BULNES SERRANO,74,,,,,,,,,,info@transportesbulnes.com,,
ALGECIRAS,CORDOBA,LOGISTICA Y PAQUETERÍA HORECA  S.L.,247,,,,,,,,,,trafico2@lphlogistica.com,,
ALGECIRAS,CORDOBA,TRANSPORTES MOYA LOGISTICA INTEGRAL SL,1969,,,,,,,,,,luis.m.moya.v@gmail.com,,
ALGECIRAS,CORDOBA,ALEJANDRO TOMAS IZQUIERDO TENA,1560,,,,,,,,,,amit.transportes@gmail.com,,
ALGECIRAS,CORDOBA,ANTONIO JESUS LOPEZ CARRION,763,,,,,,,,,,transporteslopcarr@gmail.com,,
ALGECIRAS,CORDOBA,RAFAEL ARROYO AVILA  S.L.,2198,,,,,,,,,,ttes.arroyo@hotmail.com,,
ALGECIRAS,CORDOBA,TRANSPORTES CORES BARREIRO  S.L.,2254,,,,,,,,,,vasilgd16@gmail.com,,
ALGECIRAS,CORDOBA,TRANSLOGISTICA CALATRAVA  S.L.,2318,,,,,,,,,,administracion@tlcalatrava.es,,
ALGECIRAS,CORDOBA,ZERPA MARTINEZ  JUAN CARLOS,2274,,,,,,,,,,CANIQUITRANS@GMAIL.COM,,
ALGECIRAS,CORDOBA,J.A. MOYA TRANSPORTES SEVILLA  S.L.,2235,,,,,,,,,,jamoyatransportessevilla@gmail.com,,
ALGECIRAS,CORDOBA,HERMESUR LOGISTICA  S.L,876,,,,,,,,,,HERMESURLOGISTICA@GMAIL.COM,,
ALGECIRAS,CORDOBA,TRANSPORTES A J LOPEZ CARRION  S.L.,2226,,,,,,,,,,transporteslopcarr@gmail.com,,
CADIZ,CIUDAD REAL,SNARTRES LOGISTICS  S.L.,1000,,,,,,,,,,ruben.anton@sertrans.es,,
ALGECIRAS,GRANADA,LOGISTICA Y PAQUETERÍA HORECA  S.L.,247,,,,,,,,,,trafico2@lphlogistica.com,,
ALGECIRAS,GRANADA,TRANSOLEO 2014  S.L.,2167,,,,,,,,,,,,
ALGECIRAS,GRANADA,TRANSPORTES A J LOPEZ CARRION  S.L.,2226,,,,,,,,,,transporteslopcarr@gmail.com,,
ALGECIRAS,GRANADA,CASH ALIMENTACION SECOR  S.L.,2064,,,,,,,,,,,,
ALGECIRAS,GRANADA,ZERPA MARTINEZ  JUAN CARLOS,2274,,,,,,,,,,CANIQUITRANS@GMAIL.COM,,
ALGECIRAS,GRANADA,FRIOATERO  SL,840,,,,,,,,,,transportesatero@gmail.com,,
ALGECIRAS,GRANADA,ATERO OLMOS  DOMINGO RAFAEL,2363,,,,,,,,,,transportesatero@gmail.com,,
CADIZ,GUIPUZCOA,SNARTRES LOGISTICS  S.L.,1000,,,,,,,,,,ruben.anton@sertrans.es,,
CADIZ,GUIPUZCOA,TRANSPORTES SILYFER  S.L.,2360,,,,,,,,,,TRANSPORTESSILYFER@GMAIL.COM,,
CADIZ,GUIPUZCOA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
ALGECIRAS,HUELVA,TRANSBOLANCE S.L.U.,473,,,,,,,,,,info@bolancetransportes.com,,
ALGECIRAS,HUELVA,ZERPA MARTINEZ  JUAN CARLOS,2274,,,,,,,,,,CANIQUITRANS@GMAIL.COM,,
ALGECIRAS,HUELVA,EDUARDO MANUEL BULNES SERRANO,74,,,,,,,,,,info@transportesbulnes.com,,
ALGECIRAS,HUELVA,JOSE ANTONIO MOYA VAZQUEZ,115,,,,,,,,,,joseantoniomoyavazquez@gmail.com,,
ALGECIRAS,JAEN,LOGISTICA Y PAQUETERÍA HORECA  S.L.,247,,,,,,,,,,trafico2@lphlogistica.com,,
ALGECIRAS,JAEN,FRANCISCO ZARAGOZA JODAR,2253,,,,,,,,,,zaragozajodar@gmail.com,,
ALGECIRAS,MALAGA,LOGISTICA Y PAQUETERÍA HORECA  S.L.,247,,,,,,,,,,trafico2@lphlogistica.com,,
ALGECIRAS,MALAGA,TRANSPORTES MONTES Y REINA  S.L.L.,2224,,,,,,,,,,trafico@montesyreina.com,,
ALGECIRAS,MALAGA,COTRALUC S. COOP. AND,814,,,,,,,,,,cotraluc@hotmail.com,,
ALGECIRAS,MALAGA,ZERPA MARTINEZ  JUAN CARLOS,2274,,,,,,,,,,CANIQUITRANS@GMAIL.COM,,
ALGECIRAS,MALAGA,TRANSPORTES A J LOPEZ CARRION  S.L.,2226,,,,,,,,,,transporteslopcarr@gmail.com,,
ALGECIRAS,MALAGA,JULIOTRANS-2014. S.L.,375,,,,,,,,654860170,,JULIOTRANS2014@GMAIL.COM,,
ALGECIRAS,MALAGA,J.A. MOYA TRANSPORTES SEVILLA  S.L.,2235,,,,,,,,,,jamoyatransportessevilla@gmail.com,,
ALGECIRAS,MALAGA,TRANS BULL & SERR SL,419,,,,,,,,666449512,,info@transportesbulnes.com,,
CADIZ,MADRID,SNARTRES LOGISTICS  S.L.,1000,,,,,,,,,,ruben.anton@sertrans.es,,
CADIZ,MADRID,O.T. ELIVICO  S.L.,378,,,,,,,,606403469,,contabilidad@otelivicosl.com,,
CADIZ,SEVILLA,JOSE ANTONIO MOYA VAZQUEZ,115,,,,,,,,,,joseantoniomoyavazquez@gmail.com,,
CADIZ,SEVILLA,LOGISTICA Y PAQUETERÍA HORECA  S.L.,247,,,,,,,,,,trafico2@lphlogistica.com,,
CADIZ,SEVILLA,ALEJANDRO TOMAS IZQUIERDO TENA,1560,,,,,,,,,,amit.transportes@gmail.com,,
CADIZ,SEVILLA,DIVISION DE TTRES J.L.PANTOJA  S.L.,65,,,,,,,,,,internacional@grupopantoja.com,,
CADIZ,SEVILLA,ZERPA MARTINEZ  JUAN CARLOS,2274,,,,,,,,,,CANIQUITRANS@GMAIL.COM,,
CADIZ,SEVILLA,SOC. COOP. LA VALL  S.C.V.L.,563,,,,,,,,,,ruvitrans@hotmail.com,,
CADIZ,SEVILLA,CASH ALIMENTACION SECOR  S.L.,2064,,,,,,,,,,,,
CADIZ,VALENCIA,SNARTRES LOGISTICS  S.L.,1000,,,,,,,,,,ruben.anton@sertrans.es,,
CADIZ,VALENCIA,ANTONIO JESUS LOPEZ CARRION,763,,,,,,,,,,transporteslopcarr@gmail.com,,
CADIZ,VALENCIA,TRANS BULL & SERR SL,419,,,,,,,,666449512,,info@transportesbulnes.com,,
CADIZ,VALENCIA,EDUARDO MANUEL BULNES SERRANO,74,,,,,,,,,,info@transportesbulnes.com,,
CADIZ,VALENCIA,VICENTE ROS PANACH,3,,,,,,,,649975416,,transportespanach@gmail.com,,
CADIZ,VALENCIA,J.A. MOYA TRANSPORTES SEVILLA  S.L.,2235,,,,,,,,,,jamoyatransportessevilla@gmail.com,,
CADIZ,VIZCAYA, ROBERTRANSP VIZCAYA  S.L.,638,,,,,,,,,,robertrans@robertrans.com,,
CANTABRIA,BARCELONA,COOPERATIVA CANTABRA DE TRANSPORTES,56,,,,,,,,,,cocantra@cocantra.com,,
CANTABRIA,BARCELONA,BARRASA PUENTE  JOSE ANGEL,2075,,,,,,,,,,jakankel@hotmail.com,,
CANTABRIA,BARCELONA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
CANTABRIA,BARCELONA,OPERADOR DE TRANSPORTES ELISEO  S.L,145,,,,,,,,,,correo@oteliseo.es,,
CANTABRIA,BARCELONA,CASITRAN S.A,47,,,,,,,,,,casintra@casintra.com,,
CANTABRIA,BARCELONA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
CANTABRIA,BARCELONA,MANIPULADOS CASTILLO GARCIA  S.L.,2138,,,,,,,,,,pablo@castillogarcia.com,,
CANTABRIA,BARCELONA,AGENCIA TRANSPORTES ROBLEDO  S.L.,643,,,,,,,,676 33 98 59 ,,asturias@robledologistics.com,,SI
CANTABRIA,BARCELONA,GUTTRANS S.L,99,,,,,,,,,,info@guttrans.com,,
CANTABRIA,BARCELONA,TRANSGECAN  S.L.,230,,,,,,,,,,transgecan@hotmail.com,,
CANTABRIA,BARCELONA,TRANSPORTES PALAZUELOS ALVAREZ  S.L.,2379,,,,,,,,,,sarytranss@hotmail.com,,
CANTABRIA,BARCELONA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
CANTABRIA,BARCELONA,VICTORIANO SAIZ ECHEVARRIA E HIJOS  S.L.,989,,,,,,,,,,v.saiz.echevarria@gmail.com,,
CANTABRIA,BARCELONA,BCN CENTRAL DE CARGAS  S.L.,526,,,,,,,,,,info@bcncentraldecargas.com,,
CANTABRIA,PONTEVEDRA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
CANTABRIA,PONTEVEDRA,TRANSPORTES VICENTE CEBALLOS REVILLA  S.,1873,,,,,,,,653753815,,,,
CANTABRIA,PONTEVEDRA,TTES. Y LOGISTICA RAMON GUTIERREZ  S.L.,2352,,,,,,,,,,trafico@transportesgutierrez.es,,
CANTABRIA,PONTEVEDRA,GUTTRANS S.L,99,,,,,,,,,,info@guttrans.com,,
CANTABRIA,PONTEVEDRA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
CANTABRIA,PONTEVEDRA,AGENCIA TRANSPORTES ROBLEDO  S.L.,643,,,,,,,,676 33 98 59 ,,asturias@robledologistics.com,,SI
CANTABRIA,VALENCIA,ALMACENAJE Y DISTRIBUCIÓN DEL NORTE  S.L,28,,,,,,,,,,comercial@aldinor.com,,
CANTABRIA,VALENCIA,OPERADOR LOGISTICO LOPEZ  S.L.,146,,,,,,,,,,recogidas@operadorlogisticolopez.com,,
CANTABRIA,VALENCIA,TRANSPALOMARES LLONGO  S.L.,991,,,,,,,,625378983,,transpalomares@transpalomares.com,,
CANTABRIA,VALENCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
CANTABRIA,VALENCIA,EVIDALDIA S.L.,503,,,,,,,,,,p.j.vidal@hotmail.com,,
CANTABRIA,VALENCIA,CATRADI 3 SLU,1440,,,,,,,,,,,,
CANTABRIA,VALENCIA,TRANSPORTES VICENTE CEBALLOS REVILLA  S.,1873,,,,,,,,653753815,,,,
CANTABRIA,VALENCIA,COOPERATIVA CANTABRA DE TRANSPORTES,56,,,,,,,,,,cocantra@cocantra.com,,
CANTABRIA,VALENCIA,TRANS SALVADOR CALOMARDE  S.L,774,,,,,,,,699983268,,transsalca@telefonica.net,,
CANTABRIA,VALENCIA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
CANTABRIA,VALENCIA,AGENCIA TRANSPORTES ROBLEDO  S.L.,643,,,,,,,,676 33 98 59 ,,asturias@robledologistics.com,,SI
CANTABRIA,VALENCIA,GUTTRANS S.L,99,,,,,,,,,,info@guttrans.com,,
CANTABRIA,VALENCIA,LEBECUESTA  S.A.,714,,,,,,,,,,transportes@lebecuesta.com,,
CANTABRIA,VALENCIA,TRANSMARAÑA  S.L.,187,,,,,,,,,,transporte@grupomarana.com,,
CASTELLON,ALICANTE,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
CASTELLON,BARCELONA,JUAN ANTONIO GARCIA GOMEZ,1,,,,,,,,639004672,,JUANGARGO@GMAIL.COM,,
CASTELLON,BARCELONA,TRANSMUAL  SOLUCIONES LOGISTICAS  S.L.,1747,,,,,,,,623588315,,trafico@logisticatransmual.com,,
CASTELLON,BARCELONA,VERDET CARRATALA  S.A.,237,,,,,,,,,,vercasa@vercasa.net,,
CASTELLON,BARCELONA,VICENTE ROS PANACH,3,,,,,,,,649975416,,transportespanach@gmail.com,,
CASTELLON,BARCELONA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
CASTELLON,BARCELONA,VELOCITY TRANSINTERNACIONAL  S.L.,491,,,,,,,,656388570,,trafico@transportevelocity.com,,
CASTELLON,BARCELONA,MOTRANSVAL  S.L.,1807,,,,,,,,,,pablorozalen@montransval.com,,
CASTELLON,BARCELONA,ONTIME PLATAFORMA NORESTE  S.L.,1721,,,,,,,,,,asegura@ontimelogistica.com,,
CASTELLON,BARCELONA,LOGISTICA Y TRANSPORTES CRISTOBAL MARIN ,1220,,,,,,,,616088442,,transportescmarin@gmail.com,,
CASTELLON,BARCELONA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
CASTELLON,BARCELONA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
CASTELLON,BARCELONA,JULIO SANCHIS MORA,1302,,,,,,,,,,lachata-18@hotmail.com,,
CASTELLON,BARCELONA,NOLK ESPAÑA  S.L.,2338,,,,,,,,,,philipp.doescher@nolk.es,,
CASTELLON,BARCELONA,JOMAN LOGISTIC  S.L.,112,,,,,,,,,,administracion@jomanlogistic.com,,
CASTELLON,BARCELONA,A.T. SAROSA LEVANTE  S.L.,23,,,,,,,,,,gruposarosa@gruposarosa.com,,
CASTELLON,BARCELONA,SEBASTIAN ORTEGA PEREZ,2,,,,,,,,677477987,,sebas.ortega.perez@gmail.com,,
CASTELLON,SEVILLA,VERDET CARRATALA  S.A.,237,,,,,,,,,,vercasa@vercasa.net,,
CASTELLON,VALENCIA,JULIO SANCHIS MORA,1302,,,,,,,,,,lachata-18@hotmail.com,,
CASTELLON,VALENCIA ,VERDET CARRATALA  S.A.,237,,,,,,,,,,vercasa@vercasa.net,,
CASTELLON,VALENCIA ,JUAN ANTONIO GARCIA GOMEZ,1,,,,,,,,639004672,,JUANGARGO@GMAIL.COM,,
CASTELLON,VALENCIA ,VELOCITY TRANSINTERNACIONAL  S.L.,491,,,,,,,,656388570,,trafico@transportevelocity.com,,
CASTELLON,VALENCIA ,JULIO SANCHIS MORA,1302,,,,,,,,,,lachata-18@hotmail.com,,
CASTELLON,VALENCIA ,VICENTE ROS PANACH,3,,,,,,,,649975416,,transportespanach@gmail.com,,
CASTELLON,VALENCIA ,TRANSRIBERA COOP.V.,223,,,,,,,,,,,,
CASTELLON,VALENCIA ,SALVADOR POVEDA VALLET,246,,,,,,,,,,,,
CASTELLON,VALENCIA ,TROIKA EXPRESS  S.L.,2170,,,,,,,,,,,,
CASTELLON,VALENCIA ,MARIN ROIG RODRIGUEZ  EDUARDO,1720,,,,,,,,,,eduardomarin1968@gmail.com,,
CASTELLON,VALENCIA ,SEBASTIAN ORTEGA PEREZ,2,,,,,,,,677477987,,sebas.ortega.perez@gmail.com,,
CASTELLON,VALENCIA ,PARRA SANJUAN  JUAN ANTONIO,1848,,,,,,,,,,parrajuan2001.jp@gmail.com,,
CASTELLON,VALENCIA ,OPERADOR LOGISTICO LOPEZ  S.L.,146,,,,,,,,,,recogidas@operadorlogisticolopez.com,,
CASTELLON,VALENCIA ,JORGE BONDIA TRANSPORTS  S.L.,113,,,,,,,,670 35 79 19 ,,sybtrans@hotmail.com,,NO
CASTELLON,VALENCIA ,GARECA ACOSTA  VENTURA EDIL,2286,,,,,,,,,,VENTU1405@HOTMAIL.COM,,
CASTELLON,VALENCIA ,DARIA COLLADO IBAÑEZ LUXURY TRANSPORTES,525,,,,,,,,605188963,,luxurytransportesexpress@hotmail.com,,
CASTELLON,VALENCIA ,TRANSRIBERA COOP.V. (SALVADOR POVEDA VA),2252,,,,,,,,,,salvadorpoveda46@gmail.com,,
CASTELLON,VALENCIA ,MOTRANSVAL  S.L.,1807,,,,,,,,,,pablorozalen@montransval.com,,
CASTELLON,VALENCIA ,MARIA PILAR NIEVES LOPEZ PLA,2387,,,,,,,,,,javiermartinezcuenca@hotmail.com,,
CASTELLON,VALENCIA,VERDET CARRATALA  S.A.,237,,,,,,,,,,vercasa@vercasa.net,,
CASTELLON,VALENCIA,VELOCITY TRANSINTERNACIONAL  S.L.,491,,,,,,,,656388570,,trafico@transportevelocity.com,,
CASTELLON,VALENCIA,TRANSRIBERA COOP.V.,223,,,,,,,,,,,,
CASTELLON,VALENCIA,JUAN ANTONIO GARCIA GOMEZ,1,,,,,,,,639004672,,JUANGARGO@GMAIL.COM,,
CASTELLON,VALENCIA,OPERADOR LOGISTICO LOPEZ  S.L.,146,,,,,,,,,,recogidas@operadorlogisticolopez.com,,
CASTELLON,VALENCIA,ENVIOS RAPIDOS VALENCIA  S.L (RAMONEDA),1940,,,,,,,,691561497,,jsoriano@ramoneda.es,,
CASTELLON,VALENCIA,VICENTE ROS PANACH,3,,,,,,,,649975416,,transportespanach@gmail.com,,
CASTELLON,VALENCIA,SALVADOR POVEDA VALLET,246,,,,,,,,,,,,
CASTELLON,VALENCIA,TRANS JOAQUIN BUENDIA  S.L.U.,182,,,,,,,,675518884,,info@transjbuendia.com,,
CASTELLON,VALENCIA,TROIKA EXPRESS  S.L.,2170,,,,,,,,,,,,
CASTELLON,VALENCIA,MARIN ROIG RODRIGUEZ  EDUARDO,1720,,,,,,,,,,eduardomarin1968@gmail.com,,
CASTELLON,VALENCIA,MOTRANSVAL  S.L.,1807,,,,,,,,,,pablorozalen@montransval.com,,
CASTELLON,VALENCIA,TRANSGONZALEZ RUIZ  S.L.,1023,,,,,,,,,,transgonzalezruiz@gmail.com,,
CASTELLON,VALENCIA,TRANSRIBERA COOP.V. (SALVADOR POVEDA VA),2252,,,,,,,,,,salvadorpoveda46@gmail.com,,
CASTELLON,VALENCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
CASTELLON,VALENCIA,SEBASTIAN ORTEGA PEREZ,2,,,,,,,,677477987,,sebas.ortega.perez@gmail.com,,
CASTELLON,VALENCIA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
CASTELLON,VALENCIA,PARRA SANJUAN  JUAN ANTONIO,1848,,,,,,,,,,parrajuan2001.jp@gmail.com,,
CASTELLON,VALENCIA,MARIA PILAR NIEVES LOPEZ PLA,2387,,,,,,,,,,javiermartinezcuenca@hotmail.com,,
CASTELLLAR DEL VALLES,CASTELLLAR DEL VALLES,TRANSFONT  S.L.,1756,,,,,,,,,,transfont@transfont.com,,
CASTELLON,MADRID,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
CASTELLON,MADRID,TRANS JOAQUIN BUENDIA  S.L.U.,182,,,,,,,,675518884,,info@transjbuendia.com,,
CASTELLON,MADRID,TROIKA EXPRESS  S.L.,2170,,,,,,,,,,,,
SUIZA,BARCELONA,EXE GLOBAL FORWARDERS  S.L.(ENVIOXENVIO),1415,,,,,,,,,,trafico@envioxenvio.es,,
SUIZA,BARCELONA,LIBRA LOGISTIC SERVICES  S.L.,892,,,,,,,,,,"IMPORT@LIBRALOGISTIC.COM,EXPORT@LIbRALOGISTIC.COM",,
SUIZA,BARCELONA,INTERTRANSIT  S.A,109,,,,,,,,,,intertransit@intertransit.com,,
CORDOBA,SEVILLA,ANTONIO JESUS LOPEZ CARRION,763,,,,,,,,,,transporteslopcarr@gmail.com,,
CORDOBA,SEVILLA,JOSE ANTONIO MOYA VAZQUEZ,115,,,,,,,,,,joseantoniomoyavazquez@gmail.com,,
CORDOBA,SEVILLA,CARGOCASITODO  S.L.,43,,,,,,,,,,trafico@cargocasitodo.com,,
CORDOBA,SEVILLA,TRANS BULL & SERR SL,419,,,,,,,,666449512,,info@transportesbulnes.com,,
CORDOBA,SEVILLA,TRANSPORTES MOYA LOGISTICA INTEGRAL SL,1969,,,,,,,,,,luis.m.moya.v@gmail.com,,
CORDOBA,SEVILLA,EDUARDO MANUEL BULNES SERRANO,74,,,,,,,,,,info@transportesbulnes.com,,
CORDOBA,SEVILLA,TRANSPORTES A J LOPEZ CARRION  S.L.,2226,,,,,,,,,,transporteslopcarr@gmail.com,,
CORDOBA,SEVILLA,ALEJANDRO TOMAS IZQUIERDO TENA,1560,,,,,,,,,,amit.transportes@gmail.com,,
CORDOBA,SEVILLA,TRANPORTES ESPECIALIZADOS FERNANDEZ  SLU,2233,,,,,,,,,,,,
