origen;destino;nombre_transportista;total_viajes;codigo;codigo_referencia;direccion;ciudad;provincia;pais;nif;telefono;telefono_movil;email;adr;completo
VALENCIA;ORENSE;GALITRUCK LOGISTICA S.L.;;;;;;;;;;886060651;galitrucklogistica@galitruck.com;;
BURGOS;VALENCIA;LEMAN LTS S.L.;;;;;;;;;;983605077;trafico@pereztejedor.com;;
SEGOVIA;VALENCIA  ;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
MADRID;ASTURIAS;TRAN.P.MONTALVO S.L.;;;;;;;;;;985933337;administracion@transpmontalvo.es;;
BARCELONA;LA RIOJA;GRUPAJES ESTRATEGICOS S.L.;;;;;;;;;;666676078;grupajes.es@gmail.com;;
VALENCIA;MADRID;JULIO SANCHIS MORA;;;;;;;;;;679438563;lachata-18@hotmail.com;;
FRANCIA ZONA 7 AEREO;MADRID;TRANSMEC DE BORTOLI GROUP ESPAÑA S.A;;;;;;;;;;650372626;a.loeches@tdbg.es;;
BARCELONA;VALLADOLID;CUALDE LOGISTICS S.L.U.;;;;;;;;;;667433296;trafico@cualde.com;;
SALAMANCA;BARCELONA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
ALBACETE;MADRID;SIMON ALMANSA S.L. - TTES.SIMON;;;;;;;;;;967341578;b.saez@transportessimon.com;;
BADAJOZ;CADIZ;EUSEBIA GONZALEZ DE LA NATIVIDAD;;;;;;;;;;924832960;anjamaisuse@gmail.com;;
MADRID;SEVILLA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
VALLADOLID;MADRID;GARRIDO MUÑOZ EMILIANO;;;;;;;;;;639644065;Pegaso165@hotmail.es;;
ZAMORA;VALENCIA;EUROPILLOW S.L.;;;;;;;;;;923204002;ctir.salamanca@gmail.com;;
LA RIOJA;VIZCAYA;GONHER-EXPRESS S.L.;;;;;;;;;;946714807;;;
TOLEDO;VIZCAYA;AVANTIA TTES. DE MERCANCIAS POR CARRETER;;;;;;;;;;;trafico@avantiatransportes.com;;
VALENCIA;VIZCAYA;CAR VOLUM S.L.;;;;;;;;;;961597270;;;
VALENCIA;VIZCAYA;TRANS OGUETA S.L.;;;;;;;;;;945361516;castilla.cargas@transogueta.com;;
CADIZ;VALENCIA;TRANS BULL & SERR SL;;;;;;;;;;954520965;info@transportesbulnes.com;;
VALENCIA;SALAMANCA;LIMIA HERNANDEZ FRANCISCO;;;;;;;;;;606302222;;;
MADRID;MURCIA;MULTISERVICIOS EXPRESS S.L.;;;;;;;;;;965070809;trafico.gestion@multiserviciosexpress.es;;
VALENCIA;MALAGA;TRANS BULL & SERR SL;;;;;;;;;;954520965;info@transportesbulnes.com;;
SEGOVIA;MADRID;NINJATRUCK S.L. ONTRUCK;;;;;;;;;;911985446;ops@ontruck.com;;
SEGOVIA;VALENCIA  ;OPERADOR LOGISTICO LOPEZ S.L.;;;;;;;;;;961520852;recogidas@operadorlogisticolopez.com;;
VALENCIA;TERUEL;NAYATRANS LOGISTICA S.L.;;;;;;;;;;976150010;trafico@nayatrans.com;;
BARCELONA;ALICANTE;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
MADRID;SALAMANCA;HERNÁNDEZ SAEZ JUAN JOSÉ;;;;;;;;;;920327191;;;
PONTEVEDRA;CADIZ;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
LUGO;MADRID;GALITRUCK LOGISTICA S.L.;;;;;;;;;;886060651;galitrucklogistica@galitruck.com;;
VALLADOLID ;VALENCIA;ALTA LOGISTICA S.A.;;;;;;;;;;947512424;trafico@altalogistica.com;;
TERUEL;VALENCIA;TRANS GAITERO S.L.;;;;;;;;;;971172882;transgaitero@hotmail.com;;
PALENCIA;VALENCIA;TRANSPORTES VICENTE CEBALLOS REVILLA S.;;;;;;;;;;653753815;;;
BARCELONA;VIZCAYA;TRANSPORTE Y LOGISTICA SJM 2018 S.L.;;;;;;;;;;944558724;info@sjmlogitrans.es;;
VALENCIA;VALENCIA;SANER-TTES.INTERNACIONALES S.A.;;;;;;;;;;932633300;mortiz@saner.es;;
BARCELONA;MADRID;A.T.SANCHEZ DTS S.L.;;;;;;;;;;923190263;dts@dtstransportes.com;;
NAVARRA;VALENCIA;JORGE BONDIA TRANSPORTS S.L.;;;;;;;;;;670357919;trafico@jorgebondiatransports.es;;
VIZCAYA;BARCELONA;ANDIKETA S.L.;;;;;;;;;;615986813;andiketagasoleos@gmail.com;;
BADAJOZ;VALENCIA;NAVALON PRIETO MANUEL;;;;;;;;;;618234456;m.navalon_92@hotmail.com;;
BARCELONA;ZARAGOZA;RAUDOVAN TRANSPORTS S.L.;;;;;;;;;;652275277;barcelona@raudovan.com;;
BADAJOZ;VALENCIA;TRANSPORTES ZANCADA S.L.;;;;;;;;;;625493852;transporteszancada@gmail.com;;
VALLADOLID;BARCELONA;TTES REGULARES DEL ARANDA S.L;;;;;;;;;;976824833;traficoregulares@gmail.com;;
VALENCIA;LEON;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BADAJOZ;VALENCIA;FIDEL GUISADO JUEZ;;;;;;;;;;639055103;fidelguisado@hotmail.com;;
VALENCIA;NAVARRA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
PONTEVEDRA;VALENCIA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BARCELONA;BADAJOZ;TRANSPORTES TIO Y SOBRINO GARCIA S.L.;;;;;;;;;;924045001;trafico@tioysobrino.es;;
BARCELONA;VALENCIA ;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
VALLADOLID;BARCELONA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
MURCIA;BARCELONA;TRANSPORTES GUERRERO 96 S.L.;;;;;;;;;;902301059;sandra@transportesguerrero.es;;
POLONIA;BARCELONA;LIBRA LOGISTIC SERVICES S.L.;;;;;;;;;;935600922;"IMPORT@LIBRALOGISTIC.COM;EXPORT@LIbRALOGISTIC.COM";;
MADRID;VALLADOLID;DISTRIBUCION ALIMENTARIA BARTOLOME SANZ;;;;;;;;;;921433181;distrubal@hotmail.com;;
CASTELLON;VALENCIA;JULIO SANCHIS MORA;;;;;;;;;;679438563;lachata-18@hotmail.com;;
BARCELONA;BADAJOZ;SERTRANS CATALUNYA S.A.;;;;;;;;;;934627767;juanrodriguez@sertrans.es;;
BARCELONA;GUADALAJARA;TRANSPORTS BOOMERANG SBD S.L.;;;;;;;;;;937472624;trafico@boomerangsbd.com;;
VALLADOLID ;VALENCIA;SANCHEZ VILLA FRANCISCO JAVIER;;;;;;;;;;605277345;blancolobospatricia@hotmail.com;;
BARCELONA;BARCELONA;SERTRANS CATALUNYA S.A.;;;;;;;;;;934627767;juanrodriguez@sertrans.es;;
JAEN;MADRID;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
ASTURIAS;VIZCAYA;AGENCIA TRANSPORTES ROBLEDO S.L.;;;;;;;;;;936388321;celso@robledologistics.com;;
BARCELONA;CORDOBA;SERTRANS CATALUNYA S.A.;;;;;;;;;;934627767;juanrodriguez@sertrans.es;;
VALENCIA;CANTABRIA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
BARCELONA;ANDORRA;CUALDE LOGISTICS S.L.U.;;;;;;;;;;667433296;trafico@cualde.com;;
ESTONIA;BARCELONA;LIBRA LOGISTIC SERVICES S.L.;;;;;;;;;;935600922;"IMPORT@LIBRALOGISTIC.COM;EXPORT@LIbRALOGISTIC.COM";;
JAEN;MADRID;CARGOCASITODO S.L.;;;;;;;;;;953033790;trafico@cargocasitodo.com;;
INGLATERRA;MADRID;INTERTRANSIT S.A;;;;;;;;;;932688862;intertransit@intertransit.com;;
MADRID;PONTEVEDRA;GALITRUCK LOGISTICA S.L.;;;;;;;;;;886060651;galitrucklogistica@galitruck.com;;
MADRID;NAVARRA;SERVICIO DE TRANSPORTES S.C.;;;;;;;;;;948350513;trafico@sertransnavarra.com;;
VALENCIA;VALENCIA;MULTISERVICIOS EXPRESS S.L.;;;;;;;;;;965070809;trafico.gestion@multiserviciosexpress.es;;
LEON;VALENCIA;OLCEDA TRANS S.L.;;;;;;;;;;628198655;olcedatrans18@gmail.com;;
CADIZ;CADIZ;LOGISTICA Y PAQUETERÍA HORECA S.L.;;;;;;;;;;610291305;trafico2@lphlogistica.com;;
ALAVA;ALAVA;HIALPRE S.L.;;;;;;;;;;945466257;I.ZALDUA@HIALPRE.ES;;
BARCELONA;CIUDAD REAL;TRANSPORTES FERNANDEZ S.L.U.;;;;;;;;;;963421585;carmen@transportesfernandez.es;;
CASTELLON;VALENCIA;VICENTE ROS PANACH;;;;;;;;;;963657147;transportespanach@gmail.com;;
VALENCIA;SEVILLA;JULIO SANCHIS MORA;;;;;;;;;;679438563;lachata-18@hotmail.com;;
ASTURIAS;VIZCAYA;FERCAM TRANSPORTES S.A.U.;;;;;;;;;;;barcelona@fercam.com;;
BARCELONA;BURGOS;CARGAS Y LOGISTICA CORREDOR SL;;;;;;;;;;676475613;trafico@logisticacorredor.com;;
CADIZ;BADAJOZ;TRANSPORTES MOYA LOGISTICA INTEGRAL SL;;;;;;;;;;608553000;luis.m.moya.v@gmail.com;;
VALENCIA;MADRID;VICENTE ROS PANACH;;;;;;;;;;963657147;transportespanach@gmail.com;;
SEVILLA;CORDOBA;JOSE ANTONIO MOYA VAZQUEZ;;;;;;;;;;666457178;joseantoniomoyavazquez@gmail.com;;
VALENCIA;BADAJOZ;FERNANDEZ GUERRERO ANTONIO MANUEL;;;;;;;;;;630948391;am_fernandez1@hotmail.es;;
MADRID;ORENSE;GALITRUCK LOGISTICA S.L.;;;;;;;;;;886060651;galitrucklogistica@galitruck.com;;
BARCELONA;LA CORUÑA;LIMIA HERNANDEZ JOSE JAVIER;;;;;;;;;;696817148;translidez@gmail.com;;
BARCELONA;CANTABRIA;DAYCOTRANS S.L.;;;;;;;;;;635736789;;;
VALENCIA;GUIPUZCOA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
PORTUGAL;BARCELONA;GALITRUCK LOGISTICA S.L.;;;;;;;;;;886060651;galitrucklogistica@galitruck.com;;
VALENCIA;AVILA;PEREZ RODRIGUEZ ANGEL;;;;;;;;;;629235000;transportes.angelperez@hotmail.com;;
MADRID;ZARAGOZA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
LA CORUÑA;BARCELONA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
MADRID;VIZCAYA;VENTURA PERALES ALFONSO;;;;;;;;;;627531403;transventura@hotmail.com;;
ALMERIA;SUECIA;LIBRA LOGISTIC SERVICES S.L.;;;;;;;;;;935600922;"IMPORT@LIBRALOGISTIC.COM;EXPORT@LIbRALOGISTIC.COM";;
MADRID;CADIZ;EMDIPA S.L;;;;;;;;;;917480183;ops.mad@emdipa.com;;
BARCELONA;GUADALAJARA;IRON LOGISTICS S.L.;;;;;;;;;;925784885;trafico@hmslogistica.com;;
RUMANIA;MADRID;LIBRA LOGISTIC SERVICES S.L.;;;;;;;;;;935600922;"IMPORT@LIBRALOGISTIC.COM;EXPORT@LIbRALOGISTIC.COM";;
VALENCIA;CACERES;EUSEBIA GONZALEZ DE LA NATIVIDAD;;;;;;;;;;924832960;anjamaisuse@gmail.com;;
MADRID;CUENCA;TRANSPORTES FERNANDEZ S.L.U.;;;;;;;;;;963421585;carmen@transportesfernandez.es;;
ALGECIRAS;CORDOBA;ANTONIO JESUS LOPEZ CARRION;;;;;;;;;;685815968;transporteslopcarr@gmail.com;;
MALAGA;SEVILLA;EDUARDO MANUEL BULNES SERRANO;;;;;;;;;;607344248;info@transportesbulnes.com;;
BADAJOZ;VALENCIA;EXTRECAT LOGISTIC S.L.;;;;;;;;;;660991881;jose.lozano@extrecatlogistic.com;;
BADAJOZ;VALENCIA;SEBASTIAN LUIS CID SALVADOR ;;;;;;;;;;619977722;sebastiancidsalvador@gmail.com;;
BARCELONA;LA CORUÑA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
FRANCIA ZONA 2 AEREO;MADRID;TRANSMEC DE BORTOLI GROUP ESPAÑA S.A;;;;;;;;;;650372626;a.loeches@tdbg.es;;
MADRID;CORUÑA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
ALAVA;BARCELONA;MOLINA ARANDA ALBERTO;;;;;;;;;;722756651;comercialadimo@gmail.com;;
INGLATERRA;BARCELONA;INTERTRANSIT S.A;;;;;;;;;;932688862;intertransit@intertransit.com;;
LA RIOJA;BARCELONA;DAYCOTRANS S.L.;;;;;;;;;;635736789;;;
BARCELONA;VIZCAYA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
CADIZ;BADAJOZ;ALEJANDRO TOMAS IZQUIERDO TENA;;;;;;;;;;603405050;amit.transportes@gmail.com;;
LEON;BARCELONA;GTL LOGISTICA INTEGRAL S.L.;;;;;;;;;;910299272;gtl.trafico@gmail.com;;
CACERES;VALENCIA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
GRANADA;VALENCIA;LOGISTICA Y PAQUETERÍA HORECA S.L.;;;;;;;;;;610291305;trafico2@lphlogistica.com;;
GUADALAJARA;BARCELONA;FERNANDEZ GUERRERO ANTONIO MANUEL;;;;;;;;;;630948391;am_fernandez1@hotmail.es;;
BARCELONA;MADRID;VIKTOR NYKOLAUCHUK;;;;;;;;;;606010980;viktornyko@gmail.com;;
PONTEVEDRA;PONTEVEDRA;OPERADOR LOGISTICO LOPEZ S.L.;;;;;;;;;;961520852;recogidas@operadorlogisticolopez.com;;
AUSTRIA;BARCELONA;TRANS ARIJA S.L.;;;;;;;;;;647358269;trans-arija@hotmail.com;;
MADRID;LERIDA;LOGISTICA JAVIER TALAVERA S.L.U.;;;;;;;;;;962163161;administracion@sertranin.com;;
LERIDA;VALENCIA;TRANSMUAL SOLUCIONES LOGISTICAS S.L.;;;;;;;;;;623588315;trafico@logisticatransmual.com;;
SEGOVIA;VALENCIA  ;ALEJANDRO MESTO VELASCO;;;;;;;;;;660503754;aljater@hotmail.com;;
VALENCIA;BADAJOZ;JOSE MANUEL RASTROLLO PALACIOS;;;;;;;;;;607585534;transportesrastrollo@gmail.com;;
MADRID;JAEN;O.T. ELIVICO S.L.;;;;;;;;;;637507554;contabilidad@otelivicosl.com;;
VALENCIA;MADRID ;VICENTE ROS PANACH;;;;;;;;;;963657147;transportespanach@gmail.com;;
CORDOBA;SEVILLA;JOSE ANTONIO MOYA VAZQUEZ;;;;;;;;;;666457178;joseantoniomoyavazquez@gmail.com;;
VIZCAYA;BARCELONA;PEREZ CARCEDO ANGEL OCTAVIO;;;;;;;;;;629401348;angelorenaper@yahoo.es;;
MALAGA;VALENCIA;LOGISTICA Y PAQUETERÍA HORECA S.L.;;;;;;;;;;610291305;trafico2@lphlogistica.com;;
BADAJOZ;BARCELONA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
VALENCIA;LERIDA;ENVIOS RAPIDOS VALENCIA S.L (RAMONEDA);;;;;;;;;;961667590;jsoriano@ramoneda.es;;
CANTABRIA;MADRID;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
LUGO;BARCELONA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
BARCELONA;VALENCIA ;ENVIOS RAPIDOS VALENCIA S.L (RAMONEDA);;;;;;;;;;961667590;jsoriano@ramoneda.es;;
BARCELONA;TOLEDO;TRANS. ANTONIO FERNÁNDEZ PECES S.L.;;;;;;;;;;659915955;ferantoniope@hotmail.com;;
VALENCIA;MALAGA;JUAN ANTONIO GARCIA GOMEZ;;;;;;;;;;639004672;JUANGARGO@GMAIL.COM;;
VALENCIA;SEVILLA;ANTONIO JESUS LOPEZ CARRION;;;;;;;;;;685815968;transporteslopcarr@gmail.com;;
BARCELONA;CORDOBA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
SEVILLA;MADRID;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
ALICANTE;MADRID;TRANS JOAQUIN BUENDIA S.L.U.;;;;;;;;;;961514924;info@transjbuendia.com;;
RUMANIA;BARCELONA;LIBRA LOGISTIC SERVICES S.L.;;;;;;;;;;935600922;"IMPORT@LIBRALOGISTIC.COM;EXPORT@LIbRALOGISTIC.COM";;
VALENCIA;MADRID ;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
ALGECIRAS;GRANADA;TRANSOLEO 2014 S.L.;;;;;;;;;;661463505;;;
GUIPUZCOA;MADRID;ALTRADI S.L.;;;;;;;;;;943331515;ALTRADI@ALTRADI.COM;;
GRANADA;MADRID;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
BARCELONA;ALEMANIA;EXE GLOBAL FORWARDERS S.L.(ENVIOXENVIO);;;;;;;;;;645424201;trafico@envioxenvio.es;;
CASTELLON;MADRID;JULIO SANCHIS MORA;;;;;;;;;;679438563;lachata-18@hotmail.com;;
BARCELONA;CADIZ;ANTONIO JESUS LOPEZ CARRION;;;;;;;;;;685815968;transporteslopcarr@gmail.com;;
TARRAGONA;VALENCIA;CUALDE LOGISTICS S.L.U.;;;;;;;;;;667433296;trafico@cualde.com;;
BARCELONA;MADRID;VICTOR MANUEL JIMENEZ VALLE;;;;;;;;;;+34 667723747;ttesvictorama@gmail.com;;
JAEN;VALENCIA;CARGOCASITODO S.L.;;;;;;;;;;953033790;trafico@cargocasitodo.com;;
GRANADA;BARCELONA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
GUIPUZCOA;VALENCIA;NOA CARGO S.L.;;;;;;;;;;943568910;noacargo@noacargo.com;;
BARCELONA;LUGO;JOSE REY PET;;;;;;;;;;678235998;reypeti@gmail.com;;
MADRID ;BARCELONA;BUYAGUI LOGISTICA S.L.;;;;;;;;;;628695685;;;
BARCELONA;LA RIOJA;GRUPO LOGISTICO ARNEDO S.L.U.;;;;;;;;;;902148484;teo.calvo@grupoarnedo.com;;
SEVILLA;SEVILLA;TRANS ARIJA S.L.;;;;;;;;;;647358269;trans-arija@hotmail.com;;
BARCELONA;ALEMANIA 30 al 79;LIBRA LOGISTIC SERVICES S.L.;;;;;;;;;;935600922;"IMPORT@LIBRALOGISTIC.COM;EXPORT@LIbRALOGISTIC.COM";;
SEGOVIA;VALENCIA  ;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
L´HOSPITALET DE LLOBREGAT;L´HOSPITALET DE LLOBREGAT;TRANSFONT S.L.;;;;;;;;;;933362697;transfont@transfont.com;;
VALENCIA;CIUDAD REAL;TRANS JOAQUIN BUENDIA S.L.U.;;;;;;;;;;961514924;info@transjbuendia.com;;
SALAMANCA;VALENCIA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
BARCELONA;BARCELONA;TRANSMUAL SOLUCIONES LOGISTICAS S.L.;;;;;;;;;;623588315;trafico@logisticatransmual.com;;
SEGOVIA;VALENCIA  ;DISTRIBUCION ALIMENTARIA BARTOLOME SANZ;;;;;;;;;;921433181;distrubal@hotmail.com;;
VALENCIA;BARCELONA;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
FRANCIA;BARCELONA;HIRUTRANS GARRAIOAK S.L. (HTG EXPRESS);;;;;;;;;;943634951;admon@htg-express.com;;
SEVILLA;BADAJOZ;TRANSPORTES MOYA LOGISTICA INTEGRAL SL;;;;;;;;;;608553000;luis.m.moya.v@gmail.com;;
BARCELONA;BADAJOZ;FERNANDEZ GUERRERO ANTONIO MANUEL;;;;;;;;;;630948391;am_fernandez1@hotmail.es;;
MADRID;BADAJOZ;EUSEBIA GONZALEZ DE LA NATIVIDAD;;;;;;;;;;924832960;anjamaisuse@gmail.com;;
BARCELONA;SUIZA;LIBRA LOGISTIC SERVICES S.L.;;;;;;;;;;935600922;"IMPORT@LIBRALOGISTIC.COM;EXPORT@LIbRALOGISTIC.COM";;
VALLADOLID ;VALENCIA;AGENCIA TRANSPORTES ROBLEDO S.L.;;;;;;;;;;936388321;celso@robledologistics.com;;
VALLADOLID;MADRID;TRANS-JELABEL S.L.;;;;;;;;;;983528033;alfonso.robles-extern@dbschenker.com;;
GUADALAJARA;MADRID;OÑORO FERNANDEZ MIGUEL ANGEL;;;;;;;;;;616443098;transporte_syo@hotmail.com;;
GERONA;GRANADA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
MADRID;GUIPUZCOA;VENTURA PERALES ALFONSO;;;;;;;;;;627531403;transventura@hotmail.com;;
NAVARRA;VIZCAYA;TAFATRANS LOGISTICA Y SERVICIOS S.L.;;;;;;;;;;902232600;trafico@grupotafatrans.com;;
PONTEVEDRA;ASTURIAS;TRANSMARAÑA S.L.;;;;;;;;;;985308800;transporte@grupomarana.com;;
VALENCIA;CANTABRIA;COOPERATIVA CANTABRA DE TRANSPORTES;;;;;;;;;;942260648;cocantra@cocantra.com;;
BURGOS;MADRID;ENRIQUE MIGUEL CAMARERO;;;;;;;;;;947482141;miguel@servicioslogisticos.net;;
BARCELONA;CUENCA;TRANSMUAL SOLUCIONES LOGISTICAS S.L.;;;;;;;;;;623588315;trafico@logisticatransmual.com;;
MADRID;ITALIA;IBERCONDOR BARCELONA S.A.;;;;;;;;;;934874761;oalvarez.bcn@ibercondor.com;;
LA RIOJA;BARCELONA;TRANSPORTES RUMAR S.L.;;;;;;;;;;941486380;rprumar@fer.es;;
VALENCIA;JAEN;VERDET CARRATALA S.A.;;;;;;;;;;961555052;vercasa@vercasa.net;;
ALBACETE;BARCELONA;SANCHEZ ARENAS LOGISTICS S.L;;;;;;;;;;902886663;trafico@salogistics.es;;
TOLEDO;BARCELONA;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
CASTELLON;MADRID;TRANS JOAQUIN BUENDIA S.L.U.;;;;;;;;;;961514924;info@transjbuendia.com;;
LEON;BARCELONA;LOGISTICA FONT I FILLS S.L.;;;;;;;;;;938513266;fontfills@gmail.com;;
BARCELONA;PONTEVEDRA;ELISMARC 2015 S.L.;;;;;;;;;;615156429;elismarc.verin@gmail.com;;
BADAJOZ;MADRID;EUSEBIA GONZALEZ DE LA NATIVIDAD;;;;;;;;;;924832960;anjamaisuse@gmail.com;;
BARCELONA;LEON;EUROGRUPO TEIJON S.L.;;;;;;;;;;659149768;;;
INGLATERRA;MURCIA;EKOL SPAIN LOGISTICS S.L.;;;;;;;;;;935465300;"cs.madrid@ekol.com;sales.madrid@ekol.com";;
VIZCAYA;ASTURIAS;AGENCIA TRANSPORTES ROBLEDO S.L.;;;;;;;;;;936388321;celso@robledologistics.com;;
TOLEDO;VALENCIA  ;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
ALEMANIA;MADRID;LIBRA LOGISTIC SERVICES S.L.;;;;;;;;;;935600922;"IMPORT@LIBRALOGISTIC.COM;EXPORT@LIbRALOGISTIC.COM";;
HUELVA;BARCELONA;MANERO PEREZ JUAN CARLOS;;;;;;;;;;607469495;trans.manero@telefonica.net;;
MADRID;MADRID;TRANSPORTES FERNANDEZ S.L.U.;;;;;;;;;;963421585;carmen@transportesfernandez.es;;
LA RIOJA;BARCELONA;MEDRANO SUFRATEGUI FRANCISCO JAVIER;;;;;;;;;;610809419;franciscomedrano47@gmail.com;;
VALENCIA;CACERES;ALEJANDRO MESTO VELASCO;;;;;;;;;;660503754;aljater@hotmail.com;;
BARCELONA;CUENCA;COTRANSVI SCTCM;;;;;;;;;;"967138020
";"cotransvi@telefonica.net
";;
BARCELONA;TOLEDO;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BARCELONA;VALENCIA ;TAE TRANSPORTS I SERVEIS INTEGRALS S.L.;;;;;;;;;;932633464;;;
VIZCAYA;BARCELONA;TRANSPORTES VALODEF S.L.;;;;;;;;;;605486346;enrique@transportesvalodef.es;;
BARCELONA;LEON;TRANS AVE FENIX ENAR S.L.;;;;;;;;;;966577212;avefenixenar@gmail.com;;
BARCELONA;LEON;IÑAKI CARRERAS ALMEIDA;;;;;;;;;;657821344;carrerasalmeida@gmail.com;;
AVILA;MADRID;ENLAZA PLATAFORMA VALENCIA S.L.U.;;;;;;;;;;965504050;RECOGIDAS@PBXVALENCIA.COM;;
FRANCIA;BARCELONA;EXE GLOBAL FORWARDERS S.L.(ENVIOXENVIO);;;;;;;;;;645424201;trafico@envioxenvio.es;;
MADRID;CORUÑA;GALITRUCK LOGISTICA S.L.;;;;;;;;;;886060651;galitrucklogistica@galitruck.com;;
VALENCIA;MALAGA;CARGOCASITODO S.L.;;;;;;;;;;953033790;trafico@cargocasitodo.com;;
AEREO PORTUGAL ZONA 1;MADRID;TRANSMEC DE BORTOLI GROUP ESPAÑA S.A;;;;;;;;;;650372626;a.loeches@tdbg.es;;
BARCELONA;CANTABRIA;LOGISTICA Y TRANSPORTES CAYRO S.L.U.;;;;;;;;;;967484031;trafico@logiscayro.com;;
SEVILLA;BADAJOZ;ALEJANDRO TOMAS IZQUIERDO TENA;;;;;;;;;;603405050;amit.transportes@gmail.com;;
GUIPUZCOA;GUIPUZCOA;RAUDOVAN TRANSPORTS S.L.;;;;;;;;;;652275277;barcelona@raudovan.com;;
MALAGA;MALAGA;LOGISTICA Y PAQUETERÍA HORECA S.L.;;;;;;;;;;610291305;trafico2@lphlogistica.com;;
VALENCIA;CASTELLON;TROIKA EXPRESS S.L.;;;;;;;;;;34644711910;;;
VALENCIA;BADAJOZ;JOSE MARIA COZAR MORUNO;;;;;;;;;;619264280;josemacozar@hotmail.com;;
CADIZ;SEVILLA;JULIOTRANS-2014. S.L.;;;;;;;;;;654860170;JULIOTRANS2014@GMAIL.COM;;
SEVILLA;CORDOBA;BENITEZ SEPULVEDA SANTIAGO;;;;;;;;;;647796853;ELBENI_29@HOTMAIL.COM;;
SEVILLA;CORDOBA;JULIOTRANS-2014. S.L.;;;;;;;;;;654860170;JULIOTRANS2014@GMAIL.COM;;
TERUEL;VALENCIA;VELOCITY TRANSINTERNACIONAL S.L.;;;;;;;;;;961977960;trafico@transportevelocity.com;;
